,Date,Country,Confirmed,Recovered,Deaths,Active,New Cases,New Recovered,New Deaths
10718,2020-03-19,Ukraine,16,0.0,2,14.0,2,0,0
13023,2020-04-01,Haiti,16,1.0,0,15.0,1,0,0
6654,2020-02-26,Vietnam,16,16.0,0,0.0,0,0,0
15099,2020-04-12,Mongolia,16,4.0,0,12.0,0,0,0
15044,2020-04-12,Fiji,16,0.0,0,16.0,0,0,0
5359,2020-02-19,Vietnam,16,7.0,0,9.0,0,0,0
13879,2020-04-06,Angola,16,2.0,2,12.0,2,0,0
14729,2020-04-10,Mongolia,16,4.0,0,12.0,0,0,0
13374,2020-04-03,Equatorial Guinea,16,1.0,0,15.0,1,0,0
16583,2020-04-20,Namibia,16,6.0,0,10.0,0,0,0
2000,2020-02-01,Singapore,16,0.0,0,16.0,3,0,0
15274,2020-04-13,Malawi,16,0.0,2,14.0,3,0,0
15659,2020-04-15,Nepal,16,1.0,0,15.0,0,0,0
7024,2020-02-28,Vietnam,16,16.0,0,0.0,0,0,0
16028,2020-04-17,Namibia,16,4.0,0,12.0,0,0,0
16213,2020-04-18,Namibia,16,6.0,0,10.0,0,0,2
8051,2020-03-05,Lebanon,16,1.0,0,15.0,3,0,0
17508,2020-04-25,Namibia,16,7.0,0,9.0,0,0,0
3250,2020-02-08,Malaysia,16,1.0,0,15.0,4,0,0
13667,2020-04-04,Syria,16,0.0,2,14.0,0,0,0
13559,2020-04-04,Equatorial Guinea,16,1.0,0,15.0,0,0,0
15034,2020-04-12,Dominica,16,8.0,0,8.0,0,0,3
13929,2020-04-06,Equatorial Guinea,16,3.0,0,13.0,0,0,2
14709,2020-04-10,Laos,16,0.0,0,16.0,0,0,0
5914,2020-02-22,Vietnam,16,14.0,0,2.0,0,0,0
15967,2020-04-17,Eswatini,16,8.0,1,7.0,0,0,0
7764,2020-03-03,Vietnam,16,16.0,0,0.0,0,0,0
5060,2020-02-18,Germany,16,12.0,0,4.0,0,0,11
12465,2020-03-29,Guinea,16,0.0,0,16.0,8,0,0
17809,2020-04-27,Dominica,16,13.0,0,3.0,0,0,0
9121,2020-03-11,Estonia,16,0.0,0,16.0,4,0,0
4135,2020-02-13,Germany,16,1.0,0,15.0,0,0,1
11267,2020-03-22,Togo,16,1.0,0,15.0,0,0,0
6839,2020-02-27,Vietnam,16,16.0,0,0.0,0,0,0
8829,2020-03-09,Poland,16,0.0,0,16.0,5,0,0
15658,2020-04-15,Namibia,16,3.0,0,13.0,0,0,0
17439,2020-04-25,Dominica,16,13.0,0,3.0,0,0,3
4989,2020-02-17,Vietnam,16,7.0,0,9.0,0,0,0
16236,2020-04-18,Saint Lucia,15,11.0,0,4.0,0,0,0
13189,2020-04-02,Equatorial Guinea,15,1.0,0,14.0,0,0,0
7560,2020-03-02,Sweden,15,0.0,0,15.0,1,0,0
8759,2020-03-09,Georgia,15,0.0,0,15.0,2,0,0
6483,2020-02-26,Australia,15,11.0,0,4.0,0,0,0
6113,2020-02-24,Australia,15,11.0,0,4.0,0,0,0
14109,2020-04-07,Dominica,15,1.0,0,14.0,0,0,0
9630,2020-03-14,Azerbaijan,15,3.0,1,11.0,0,0,0
17160,2020-04-23,Saint Kitts and Nevis,15,1.0,0,14.0,0,0,0
12653,2020-03-30,Haiti,15,1.0,0,14.0,0,0,0
12838,2020-03-31,Haiti,15,1.0,0,14.0,0,0,0
12792,2020-03-31,Burma,15,0.0,1,14.0,1,1,0
14119,2020-04-07,Fiji,15,0.0,0,15.0,1,0,0
9445,2020-03-13,Azerbaijan,15,3.0,1,11.0,4,1,0
8200,2020-03-06,Finland,15,1.0,0,14.0,3,0,0
4448,2020-02-15,Australia,15,8.0,0,7.0,0,0,0
14339,2020-04-08,Laos,15,0.0,0,15.0,1,0,0
7853,2020-03-04,Israel,15,1.0,0,14.0,3,0,0
17161,2020-04-23,Saint Lucia,15,15.0,0,0.0,0,0,0
9382,2020-03-12,Peru,15,0.0,0,15.0,4,0,0
6298,2020-02-25,Australia,15,11.0,0,4.0,0,0,0
14294,2020-04-08,Dominica,15,1.0,0,14.0,0,0,0
13924,2020-04-06,Dominica,15,1.0,0,14.0,1,0,1
17530,2020-04-25,Saint Kitts and Nevis,15,2.0,0,13.0,0,0,0
14941,2020-04-11,Saint Lucia,15,1.0,0,14.0,0,0,0
3708,2020-02-11,Australia,15,2.0,0,13.0,0,0,0
14304,2020-04-08,Fiji,15,0.0,0,15.0,0,0,0
3523,2020-02-10,Australia,15,2.0,0,13.0,0,0,0
15412,2020-04-14,Eswatini,15,8.0,0,7.0,0,0,1
14174,2020-04-07,Mongolia,15,4.0,0,11.0,0,0,2
13391,2020-04-03,Guinea-Bissau,15,0.0,0,15.0,6,0,0
2968,2020-02-07,Australia,15,2.0,0,13.0,1,0,0
5743,2020-02-22,Australia,15,11.0,0,4.0,0,0,0
13510,2020-04-04,Antigua and Barbuda,15,0.0,0,15.0,0,0,0
8385,2020-03-07,Finland,15,1.0,0,14.0,0,0,0
3338,2020-02-09,Australia,15,2.0,0,13.0,0,0,0
13325,2020-04-03,Antigua and Barbuda,15,0.0,0,15.0,6,0,0
15227,2020-04-13,Eswatini,15,7.0,0,8.0,1,0,0
1751,2020-01-31,Japan,15,1.0,0,14.0,4,0,0
6835,2020-02-27,UK,15,8.0,0,7.0,2,0,0
8377,2020-03-07,Egypt,15,1.0,0,14.0,0,0,0
15681,2020-04-15,Saint Lucia,15,11.0,0,4.0,0,0,0
2125,2020-02-02,"Korea, South",15,0.0,0,15.0,3,0,0
15866,2020-04-16,Saint Lucia,15,11.0,0,4.0,0,0,0
14479,2020-04-09,Dominica,15,1.0,0,14.0,0,0,0
4818,2020-02-17,Australia,15,10.0,0,5.0,0,0,2
15311,2020-04-13,Saint Lucia,15,4.0,0,11.0,0,0,0
3879,2020-02-11,Vietnam,15,6.0,0,9.0,1,0,5
15747,2020-04-16,Botswana,15,0.0,1,14.0,2,0,0
5721,2020-02-21,US,15,5.0,0,10.0,2,0,2
6853,2020-02-28,Australia,15,11.0,0,4.0,0,0,0
8192,2020-03-06,Egypt,15,1.0,0,14.0,12,0,0
12977,2020-04-01,Burma,15,0.0,1,14.0,0,0,0
5188,2020-02-19,Australia,15,10.0,0,5.0,0,0,0
5373,2020-02-20,Australia,15,10.0,0,5.0,0,0,0
17345,2020-04-24,Saint Kitts and Nevis,15,2.0,0,13.0,0,0,1
17346,2020-04-24,Saint Lucia,15,15.0,0,0.0,0,0,0
16605,2020-04-20,Saint Kitts and Nevis,15,0.0,0,15.0,1,0,0
15496,2020-04-14,Saint Lucia,15,11.0,0,4.0,0,0,7
7897,2020-03-04,Oman,15,2.0,0,13.0,3,0,0
8944,2020-03-10,Georgia,15,0.0,0,15.0,0,0,0
7156,2020-02-29,Norway,15,0.0,0,15.0,9,0,0
5003,2020-02-18,Australia,15,10.0,0,5.0,0,0,0
10537,2020-03-18,Uzbekistan,15,0.0,0,15.0,5,0,0
4633,2020-02-16,Australia,15,8.0,0,7.0,0,0,0
5928,2020-02-23,Australia,15,11.0,0,4.0,0,0,0
17088,2020-04-23,Grenada,15,0.0,0,15.0,0,0,0
12820,2020-03-31,Eritrea,15,0.0,0,15.0,3,0,0
10750,2020-03-20,Bolivia,15,0.0,0,15.0,3,0,0
16975,2020-04-22,Saint Kitts and Nevis,15,1.0,0,14.0,0,0,1
12468,2020-03-29,Haiti,15,1.0,0,14.0,7,0,1
16791,2020-04-21,Saint Lucia,15,13.0,0,2.0,0,0,0
5558,2020-02-21,Australia,15,11.0,0,4.0,0,0,1
17715,2020-04-26,Saint Kitts and Nevis,15,2.0,0,13.0,0,0,0
16790,2020-04-21,Saint Kitts and Nevis,15,0.0,0,15.0,0,0,0
5906,2020-02-22,US,15,5.0,0,10.0,0,0,0
11189,2020-03-22,Kenya,15,0.0,0,15.0,8,0,0
3153,2020-02-08,Australia,15,2.0,0,13.0,0,0,0
3893,2020-02-12,Australia,15,2.0,0,13.0,0,0,0
15932,2020-04-17,Botswana,15,0.0,1,14.0,0,0,0
13004,2020-04-01,Equatorial Guinea,15,1.0,0,14.0,3,0,0
13005,2020-04-01,Eritrea,15,0.0,0,15.0,0,0,0
10630,2020-03-19,Jamaica,15,2.0,1,12.0,2,1,0
4078,2020-02-13,Australia,15,8.0,0,7.0,0,0,6
16421,2020-04-19,Saint Lucia,15,11.0,0,4.0,0,0,0
2310,2020-02-03,"Korea, South",15,0.0,0,15.0,0,0,0
8931,2020-03-10,Ecuador,15,0.0,0,15.0,0,0,0
15597,2020-04-15,Eswatini,15,8.0,0,7.0,0,0,0
4263,2020-02-14,Australia,15,8.0,0,7.0,0,0,0
17716,2020-04-26,Saint Lucia,15,15.0,0,0.0,0,0,0
16976,2020-04-22,Saint Lucia,15,15.0,0,0.0,0,0,2
14756,2020-04-10,Saint Lucia,15,1.0,0,14.0,1,0,0
10016,2020-03-16,Burkina Faso,15,0.0,0,15.0,12,0,0
13880,2020-04-06,Antigua and Barbuda,15,0.0,0,15.0,0,0,0
17900,2020-04-27,Saint Kitts and Nevis,15,2.0,0,13.0,0,0,0
13989,2020-04-06,Mongolia,15,2.0,0,13.0,1,0,0
16903,2020-04-22,Grenada,15,0.0,0,15.0,1,0,0
8832,2020-03-09,Romania,15,3.0,0,12.0,0,0,0
10201,2020-03-17,Burkina Faso,15,0.0,0,15.0,0,0,0
15874,2020-04-16,Sierra Leone,15,0.0,0,15.0,2,0,0
16117,2020-04-18,Botswana,15,0.0,1,14.0,0,0,0
15126,2020-04-12,Saint Lucia,15,4.0,0,11.0,0,0,3
16051,2020-04-17,Saint Lucia,15,11.0,0,4.0,0,0,0
6816,2020-02-27,Spain,15,2.0,0,13.0,2,0,0
4064,2020-02-12,Vietnam,15,6.0,0,9.0,0,0,0
17273,2020-04-24,Grenada,15,0.0,0,15.0,0,0,0
13695,2020-04-05,Antigua and Barbuda,15,0.0,0,15.0,0,0,0
16606,2020-04-20,Saint Lucia,15,13.0,0,2.0,0,0,2
14588,2020-04-09,Sudan,15,2.0,2,11.0,1,0,0
8646,2020-03-08,Qatar,15,0.0,0,15.0,7,0,0
8746,2020-03-09,Ecuador,15,0.0,0,15.0,1,0,0
6668,2020-02-27,Australia,15,11.0,0,4.0,0,0,0
17902,2020-04-27,Saint Vincent and the Grenadines,15,8.0,0,7.0,1,0,3
17901,2020-04-27,Saint Lucia,15,15.0,0,0.0,0,0,0
17531,2020-04-25,Saint Lucia,15,15.0,0,0.0,0,0,0
14489,2020-04-09,Fiji,15,0.0,0,15.0,0,0,0
6091,2020-02-23,US,15,5.0,0,10.0,0,0,0
8840,2020-03-09,Saudi Arabia,15,0.0,0,15.0,4,0,0
8647,2020-03-08,Romania,15,3.0,0,12.0,6,0,0
16163,2020-04-18,Grenada,14,0.0,0,14.0,0,0,0
7375,2020-03-01,Sweden,14,0.0,0,14.0,2,0,0
2783,2020-02-06,Australia,14,2.0,0,12.0,1,0,0
3694,2020-02-10,Vietnam,14,1.0,0,13.0,1,0,0
14201,2020-04-07,Saint Lucia,14,1.0,0,13.0,0,0,0
10956,2020-03-21,Cote d'Ivoire,14,1.0,0,13.0,5,0,0
9745,2020-03-14,North Macedonia,14,1.0,0,13.0,0,0,0
13434,2020-04-03,Mongolia,14,2.0,0,12.0,0,0,0
12012,2020-03-26,Uganda,14,0.0,0,14.0,0,0,0
13739,2020-04-05,Dominica,14,0.0,0,14.0,0,0,0
14218,2020-04-07,Sudan,14,2.0,2,10.0,2,0,0
13438,2020-04-03,Namibia,14,3.0,0,11.0,0,0,0
6877,2020-02-28,Canada,14,0.0,0,14.0,1,0,0
10373,2020-03-18,Bangladesh,14,3.0,1,10.0,4,1,0
14683,2020-04-10,Grenada,14,0.0,0,14.0,2,0,0
11025,2020-03-21,Mauritius,14,0.0,1,13.0,2,1,0
11030,2020-03-21,Montenegro,14,0.0,0,14.0,0,0,0
9930,2020-03-15,North Macedonia,14,1.0,0,13.0,0,0,0
14571,2020-04-09,Saint Lucia,14,1.0,0,13.0,0,0,0
17717,2020-04-26,Saint Vincent and the Grenadines,14,5.0,0,9.0,0,0,0
13831,2020-04-05,Saint Lucia,14,1.0,0,13.0,0,0,0
16683,2020-04-21,Central African Republic,14,10.0,0,4.0,2,0,6
1275,2020-01-28,Thailand,14,5.0,0,9.0,6,0,3
11008,2020-03-21,Kyrgyzstan,14,0.0,0,14.0,8,0,0
15289,2020-04-13,Nepal,14,1.0,0,13.0,2,0,0
15423,2020-04-14,Grenada,14,0.0,0,14.0,0,0,0
1460,2020-01-29,Thailand,14,5.0,0,9.0,0,0,0
15865,2020-04-16,Saint Kitts and Nevis,14,0.0,0,14.0,0,0,0
11114,2020-03-22,Barbados,14,0.0,0,14.0,8,0,0
15608,2020-04-15,Grenada,14,0.0,0,14.0,0,0,0
10348,2020-03-17,Ukraine,14,0.0,2,12.0,7,1,0
10533,2020-03-18,Ukraine,14,0.0,2,12.0,0,0,0
15793,2020-04-16,Grenada,14,0.0,0,14.0,0,0,0
14984,2020-04-11,Zimbabwe,14,0.0,3,11.0,1,0,0
13619,2020-04-04,Mongolia,14,2.0,0,12.0,0,0,0
13249,2020-04-02,Mongolia,14,2.0,0,12.0,0,0,0
13972,2020-04-06,Liberia,14,3.0,3,8.0,1,0,0
13623,2020-04-04,Namibia,14,3.0,0,11.0,0,0,0
10845,2020-03-20,Montenegro,14,0.0,0,14.0,11,0,0
1645,2020-01-30,Thailand,14,5.0,0,9.0,0,0,0
7224,2020-03-01,Austria,14,0.0,0,14.0,5,0,0
13554,2020-04-04,Dominica,14,0.0,0,14.0,2,0,0
15238,2020-04-13,Grenada,14,0.0,0,14.0,0,0,0
15053,2020-04-12,Grenada,14,0.0,0,14.0,0,0,0
17347,2020-04-24,Saint Vincent and the Grenadines,14,5.0,0,9.0,1,0,2
13253,2020-04-02,Namibia,14,3.0,0,11.0,0,0,1
3395,2020-02-09,Germany,14,0.0,0,14.0,1,0,0
17532,2020-04-25,Saint Vincent and the Grenadines,14,5.0,0,9.0,0,0,0
9560,2020-03-13,North Macedonia,14,1.0,0,13.0,7,0,1
16420,2020-04-19,Saint Kitts and Nevis,14,0.0,0,14.0,0,0,0
10584,2020-03-19,Congo (Kinshasa),14,0.0,0,14.0,10,0,0
14016,2020-04-06,Saint Lucia,14,1.0,0,13.0,0,0,0
11193,2020-03-22,Kyrgyzstan,14,0.0,0,14.0,0,0,0
16050,2020-04-17,Saint Kitts and Nevis,14,0.0,0,14.0,0,0,0
15042,2020-04-12,Eswatini,14,7.0,0,7.0,2,0,0
15169,2020-04-12,Zimbabwe,14,0.0,3,11.0,0,0,0
15002,2020-04-12,Belize,14,0.0,2,12.0,1,0,0
13068,2020-04-01,Namibia,14,2.0,0,12.0,3,0,0
15495,2020-04-14,Saint Kitts and Nevis,14,0.0,0,14.0,2,0,0
12374,2020-03-28,Tanzania,14,1.0,0,13.0,1,0,0
13694,2020-04-05,Angola,14,2.0,2,10.0,4,0,0
11141,2020-03-22,Cote d'Ivoire,14,1.0,0,13.0,0,0,0
12559,2020-03-29,Tanzania,14,1.0,0,13.0,0,0,0
14386,2020-04-08,Saint Lucia,14,1.0,0,13.0,0,0,0
12776,2020-03-31,Bahamas,14,1.0,0,13.0,0,0,0
12607,2020-03-30,Burma,14,0.0,0,14.0,4,0,0
14868,2020-04-11,Grenada,14,0.0,0,14.0,0,0,0
16868,2020-04-22,Central African Republic,14,10.0,0,4.0,0,0,0
8561,2020-03-08,Ecuador,14,0.0,0,14.0,1,0,0
14157,2020-04-07,Liberia,14,3.0,3,8.0,0,0,0
14403,2020-04-08,Sudan,14,2.0,2,10.0,0,0,0
11827,2020-03-25,Uganda,14,0.0,0,14.0,5,0,0
16533,2020-04-20,Grenada,14,0.0,0,14.0,0,0,0
13934,2020-04-06,Fiji,14,0.0,0,14.0,2,0,0
15978,2020-04-17,Grenada,14,0.0,0,14.0,0,0,0
13804,2020-04-05,Mongolia,14,2.0,0,12.0,0,0,0
12591,2020-03-30,Bahamas,14,1.0,0,13.0,3,0,0
3580,2020-02-10,Germany,14,0.0,0,14.0,0,0,0
14154,2020-04-07,Laos,14,0.0,0,14.0,2,0,0
12258,2020-03-28,Djibouti,14,0.0,0,14.0,2,0,0
13646,2020-04-04,Saint Lucia,14,1.0,0,13.0,1,0,0
13064,2020-04-01,Mongolia,14,2.0,0,12.0,2,0,0
16235,2020-04-18,Saint Kitts and Nevis,14,0.0,0,14.0,0,0,0
16718,2020-04-21,Grenada,14,0.0,0,14.0,0,0,0
8922,2020-03-10,Croatia,14,0.0,0,14.0,2,0,0
16348,2020-04-19,Grenada,14,0.0,0,14.0,0,0,0
9479,2020-03-13,Cyprus,14,0.0,0,14.0,8,0,0
15680,2020-04-15,Saint Kitts and Nevis,14,0.0,0,14.0,0,0,0
6351,2020-02-25,France,14,11.0,1,2.0,2,0,7
7681,2020-03-03,Lebanon,13,0.0,0,13.0,0,0,0
16977,2020-04-22,Saint Vincent and the Grenadines,13,3.0,0,10.0,1,0,1
8463,2020-03-07,Russia,13,2.0,0,11.0,0,0,0
3509,2020-02-09,Vietnam,13,1.0,0,12.0,0,0,0
6464,2020-02-25,United Arab Emirates,13,4.0,0,9.0,0,0,0
11893,2020-03-26,El Salvador,13,0.0,0,13.0,4,0,0
4796,2020-02-16,US,13,3.0,0,10.0,0,0,0
5909,2020-02-22,United Arab Emirates,13,4.0,0,9.0,4,0,0
6465,2020-02-25,UK,13,8.0,0,5.0,0,0,0
9326,2020-03-12,Hungary,13,0.0,0,13.0,0,0,0
15562,2020-04-15,Botswana,13,0.0,1,12.0,0,0,0
8275,2020-03-06,Portugal,13,0.0,0,13.0,5,0,0
14799,2020-04-10,Zimbabwe,13,0.0,3,10.0,2,0,0
12004,2020-03-26,Tanzania,13,0.0,0,13.0,1,0,0
8348,2020-03-07,Brazil,13,0.0,0,13.0,0,0,0
12078,2020-03-27,El Salvador,13,0.0,0,13.0,0,0,0
14637,2020-04-10,Botswana,13,0.0,1,12.0,0,0,0
17697,2020-04-26,Nicaragua,13,7.0,3,3.0,1,0,0
6692,2020-02-27,Canada,13,0.0,0,13.0,2,0,0
11576,2020-03-24,Maldives,13,5.0,0,8.0,0,0,5
10445,2020-03-18,Jamaica,13,2.0,0,11.0,1,0,0
6631,2020-02-26,Spain,13,2.0,0,11.0,7,0,0
7866,2020-03-04,Lebanon,13,1.0,0,12.0,0,0,1
7496,2020-03-02,Lebanon,13,0.0,0,13.0,3,0,0
9105,2020-03-11,Costa Rica,13,0.0,0,13.0,4,0,0
8376,2020-03-07,Ecuador,13,0.0,0,13.0,0,0,0
14452,2020-04-09,Botswana,13,0.0,1,12.0,7,0,0
5166,2020-02-18,US,13,3.0,0,10.0,0,0,0
11761,2020-03-25,Maldives,13,8.0,0,5.0,0,0,3
12968,2020-04-01,Benin,13,1.0,0,12.0,4,0,0
11946,2020-03-26,Maldives,13,8.0,0,5.0,0,0,0
8163,2020-03-06,Brazil,13,0.0,0,13.0,9,0,0
4611,2020-02-15,US,13,3.0,0,10.0,0,0,0
4981,2020-02-17,US,13,3.0,0,10.0,0,0,0
11021,2020-03-21,Maldives,13,0.0,0,13.0,0,0,0
14822,2020-04-11,Botswana,13,0.0,1,12.0,0,0,0
8191,2020-03-06,Ecuador,13,0.0,0,13.0,0,0,0
2598,2020-02-05,Australia,13,2.0,0,11.0,0,0,0
11206,2020-03-22,Maldives,13,0.0,0,13.0,0,0,0
14817,2020-04-11,Belize,13,0.0,2,11.0,3,0,0
9141,2020-03-11,Hungary,13,0.0,0,13.0,4,0,0
7601,2020-03-03,Belgium,13,1.0,0,12.0,5,0,0
15377,2020-04-14,Botswana,13,0.0,1,12.0,0,0,0
6649,2020-02-26,United Arab Emirates,13,4.0,0,9.0,0,0,0
6650,2020-02-26,UK,13,8.0,0,5.0,0,0,0
13276,2020-04-02,Saint Lucia,13,1.0,0,12.0,0,0,0
8278,2020-03-06,Russia,13,2.0,0,11.0,9,0,0
15689,2020-04-15,Sierra Leone,13,0.0,0,13.0,2,0,0
10096,2020-03-16,Maldives,13,0.0,0,13.0,0,0,0
10576,2020-03-19,Cameroon,13,0.0,0,13.0,3,0,0
2413,2020-02-04,Australia,13,2.0,0,11.0,1,0,0
15192,2020-04-13,Botswana,13,0.0,1,12.0,0,0,0
10861,2020-03-20,Paraguay,13,0.0,0,13.0,2,0,0
10651,2020-03-19,Maldives,13,0.0,0,13.0,0,0,0
15007,2020-04-12,Botswana,13,0.0,1,12.0,0,0,0
4426,2020-02-14,US,13,3.0,0,10.0,0,0,0
13091,2020-04-01,Saint Lucia,13,1.0,0,12.0,0,0,0
3025,2020-02-07,Germany,13,0.0,0,13.0,1,0,0
15089,2020-04-12,Malawi,13,0.0,2,11.0,1,0,0
4241,2020-02-13,US,13,3.0,0,10.0,1,0,0
6834,2020-02-27,United Arab Emirates,13,4.0,0,9.0,0,0,0
5536,2020-02-20,US,13,3.0,0,10.0,0,0,0
9219,2020-03-11,South Africa,13,0.0,0,13.0,6,0,0
17162,2020-04-23,Saint Vincent and the Grenadines,13,3.0,0,10.0,0,0,0
12189,2020-03-27,Tanzania,13,1.0,0,12.0,0,0,1
13787,2020-04-05,Liberia,13,3.0,3,7.0,3,2,0
9456,2020-03-13,Bosnia and Herzegovina,13,0.0,0,13.0,2,0,0
10836,2020-03-20,Maldives,13,0.0,0,13.0,0,0,0
5351,2020-02-19,US,13,3.0,0,10.0,0,0,0
3324,2020-02-08,Vietnam,13,1.0,0,12.0,3,0,0
6094,2020-02-23,United Arab Emirates,13,4.0,0,9.0,0,0,0
8915,2020-03-10,Chile,13,0.0,0,13.0,5,0,0
8006,2020-03-05,Ecuador,13,0.0,0,13.0,3,0,0
9911,2020-03-15,Maldives,13,0.0,0,13.0,3,0,0
1815,2020-01-31,Singapore,13,0.0,0,13.0,3,0,0
12906,2020-03-31,Saint Lucia,13,1.0,0,12.0,4,0,0
6280,2020-02-24,UK,13,8.0,0,5.0,4,0,0
10281,2020-03-17,Maldives,13,0.0,0,13.0,0,0,0
8574,2020-03-08,Georgia,13,0.0,0,13.0,9,0,0
6279,2020-02-24,United Arab Emirates,13,4.0,0,9.0,0,0,0
10466,2020-03-18,Maldives,13,0.0,0,13.0,0,0,0
11391,2020-03-23,Maldives,13,0.0,0,13.0,0,0,0
13153,2020-04-02,Benin,13,1.0,0,12.0,0,0,0
17882,2020-04-27,Nicaragua,13,7.0,3,3.0,0,0,0
3210,2020-02-08,Germany,13,0.0,0,13.0,0,0,0
9472,2020-03-13,Colombia,13,0.0,0,13.0,4,0,0
13461,2020-04-03,Saint Lucia,13,1.0,0,12.0,0,0,0
7111,2020-02-29,Iraq,13,0.0,0,13.0,6,0,0
14128,2020-04-07,Grenada,12,0.0,0,12.0,0,0,0
3065,2020-02-07,Malaysia,12,1.0,0,11.0,0,0,1
4871,2020-02-17,France,12,4.0,1,7.0,0,0,0
5056,2020-02-18,France,12,4.0,1,7.0,0,0,0
5796,2020-02-22,France,12,4.0,1,7.0,0,0,0
7712,2020-03-03,Oman,12,2.0,0,10.0,6,0,1
12509,2020-03-29,Mongolia,12,0.0,0,12.0,0,0,0
9361,2020-03-12,Mexico,12,4.0,0,8.0,4,0,0
8737,2020-03-09,Croatia,12,0.0,0,12.0,0,0,0
8367,2020-03-07,Croatia,12,0.0,0,12.0,1,0,0
8000,2020-03-05,Czechia,12,0.0,0,12.0,4,0,0
2285,2020-02-03,Germany,12,0.0,0,12.0,2,0,0
10854,2020-03-20,Nigeria,12,1.0,0,11.0,4,0,0
1940,2020-02-01,"Korea, South",12,0.0,0,12.0,1,0,0
14313,2020-04-08,Grenada,12,0.0,0,12.0,0,0,0
16237,2020-04-18,Saint Vincent and the Grenadines,12,1.0,0,11.0,0,0,0
9732,2020-03-14,Moldova,12,0.0,0,12.0,6,0,0
15867,2020-04-16,Saint Vincent and the Grenadines,12,1.0,0,11.0,0,0,0
12264,2020-03-28,Equatorial Guinea,12,0.0,0,12.0,0,0,0
5241,2020-02-19,France,12,4.0,1,7.0,0,0,0
13969,2020-04-06,Laos,12,0.0,0,12.0,1,0,0
11388,2020-03-23,Madagascar,12,0.0,0,12.0,9,0,0
5611,2020-02-21,France,12,4.0,1,7.0,0,0,0
13369,2020-04-03,Dominica,12,0.0,0,12.0,0,0,0
12837,2020-03-31,Guyana,12,0.0,2,10.0,4,1,0
15758,2020-04-16,Central African Republic,12,4.0,0,8.0,0,0,0
2880,2020-02-06,Malaysia,12,0.0,0,12.0,0,0,0
11838,2020-03-25,Zambia,12,0.0,0,12.0,9,0,0
12449,2020-03-29,Equatorial Guinea,12,0.0,0,12.0,0,0,0
11898,2020-03-26,Ethiopia,12,0.0,0,12.0,0,0,0
5426,2020-02-20,France,12,4.0,1,7.0,0,0,0
9905,2020-03-15,Lithuania,12,1.0,0,11.0,4,0,1
12819,2020-03-31,Equatorial Guinea,12,1.0,0,11.0,0,0,1
11894,2020-03-26,Equatorial Guinea,12,0.0,0,12.0,3,0,0
10799,2020-03-20,Guatemala,12,0.0,1,11.0,3,0,0
8701,2020-03-09,Argentina,12,0.0,1,11.0,0,0,0
2655,2020-02-05,Germany,12,0.0,0,12.0,0,0,0
7668,2020-03-03,Israel,12,1.0,0,11.0,2,0,0
14033,2020-04-06,Sudan,12,2.0,2,8.0,0,0,0
15497,2020-04-14,Saint Vincent and the Grenadines,12,1.0,0,11.0,0,0,0
10260,2020-03-17,Jamaica,12,2.0,0,10.0,2,0,0
16128,2020-04-18,Central African Republic,12,4.0,0,8.0,0,0,0
12814,2020-03-31,Dominica,12,0.0,0,12.0,1,0,0
14398,2020-04-08,Somalia,12,1.0,1,10.0,4,1,0
12450,2020-03-29,Eritrea,12,0.0,0,12.0,6,0,0
15312,2020-04-13,Saint Vincent and the Grenadines,12,1.0,0,11.0,0,0,0
9543,2020-03-13,Malta,12,1.0,0,11.0,6,0,1
10840,2020-03-20,Mauritius,12,0.0,0,12.0,9,0,0
12324,2020-03-28,Mongolia,12,0.0,0,12.0,1,0,0
10296,2020-03-17,New Zealand,12,0.0,0,12.0,4,0,0
16313,2020-04-19,Central African Republic,12,4.0,0,8.0,0,0,0
16792,2020-04-21,Saint Vincent and the Grenadines,12,2.0,0,10.0,0,0,1
15943,2020-04-17,Central African Republic,12,4.0,0,8.0,0,0,0
4686,2020-02-16,France,12,4.0,1,7.0,0,0,0
10620,2020-03-19,Honduras,12,0.0,0,12.0,3,0,0
11819,2020-03-25,Tanzania,12,0.0,0,12.0,0,0,0
16052,2020-04-17,Saint Vincent and the Grenadines,12,1.0,0,11.0,0,0,0
2043,2020-02-02,Australia,12,2.0,0,10.0,0,0,0
7190,2020-02-29,Sweden,12,0.0,0,12.0,5,0,0
10565,2020-03-19,Bolivia,12,0.0,0,12.0,0,0,0
16498,2020-04-20,Central African Republic,12,4.0,0,8.0,0,0,0
9212,2020-03-11,Serbia,12,0.0,0,12.0,7,0,0
9066,2020-03-11,Albania,12,0.0,1,11.0,2,1,0
12999,2020-04-01,Dominica,12,0.0,0,12.0,0,0,0
2228,2020-02-03,Australia,12,2.0,0,10.0,0,0,0
8936,2020-03-10,Estonia,12,0.0,0,12.0,2,0,0
14672,2020-04-10,Eswatini,12,7.0,0,5.0,0,0,0
12634,2020-03-30,Equatorial Guinea,12,0.0,0,12.0,0,0,0
13573,2020-04-04,Grenada,12,0.0,0,12.0,0,0,0
7772,2020-03-04,Algeria,12,0.0,0,12.0,7,0,0
11634,2020-03-24,Tanzania,12,0.0,0,12.0,0,0,0
14572,2020-04-09,Saint Vincent and the Grenadines,12,1.0,0,11.0,4,0,0
5981,2020-02-23,France,12,4.0,1,7.0,0,0,0
15310,2020-04-13,Saint Kitts and Nevis,12,0.0,0,12.0,0,0,0
